x,y,z,hit,v_type,distance_km,latitude,longitude,hit_step
-2.91403,1.05979,6.50000,2.60552,0,20.50000,42.84287,13.16065,1
-3.14916,1.14463,6.50000,2.57489,0,20.75000,42.84364,13.16352,1
-3.38428,1.22947,6.50000,2.54228,0,21.00000,42.84440,13.16640,1
-3.61941,1.31430,6.50000,2.50796,0,21.25000,42.84516,13.16928,1
-3.85453,1.39912,6.50000,2.47219,0,21.50000,42.84593,13.17215,1
-4.08966,1.48393,6.50000,2.43522,0,21.75000,42.84669,13.17503,1
-4.32478,1.56873,6.50000,2.39725,0,22.00000,42.84745,13.17791,1
-4.55991,1.65353,6.50000,2.35848,0,22.25000,42.84822,13.18078,1
-4.79504,1.73832,6.50000,2.31911,0,22.50000,42.84898,13.18366,1
-5.03016,1.82310,6.50000,2.27927,0,22.75000,42.84974,13.18654,1
-5.26529,1.90787,6.50000,2.23911,0,23.00000,42.85051,13.18942,1
-5.50041,1.99263,6.50000,2.19875,0,23.25000,42.85127,13.19229,1
-5.73554,2.07739,6.50000,2.15828,0,23.50000,42.85203,13.19517,1
-5.97066,2.16214,6.50000,2.11778,0,23.75000,42.85280,13.19805,1
-6.20579,2.24688,6.50000,2.07730,0,24.00000,42.85356,13.20093,1
-6.44091,2.33161,6.50000,2.03679,0,24.25000,42.85432,13.20380,1
-6.67604,2.41633,6.50000,1.99618,0,24.50000,42.85508,13.20668,1
-6.91116,2.50105,6.50000,1.95541,0,24.75000,42.85585,13.20956,1
-7.14629,2.58575,6.50000,1.91440,0,25.00000,42.85661,13.21244,1
-7.38141,2.67045,6.50000,1.87311,0,25.25000,42.85737,13.21532,1
-7.61654,2.75514,6.50000,1.83148,0,25.50000,42.85813,13.21819,1
-7.85167,2.83983,6.50000,1.78946,0,25.75000,42.85890,13.22107,1
-8.08679,2.92450,6.50000,1.74699,0,26.00000,42.85966,13.22395,1
-8.32192,3.00917,6.50000,1.70405,0,26.25000,42.86042,13.22683,1
-8.55704,3.09383,6.50000,1.66058,0,26.50000,42.86118,13.22971,1
-8.79217,3.17848,6.50000,1.61655,0,26.75000,42.86194,13.23258,1
-9.02729,3.26312,6.50000,1.57194,0,27.00000,42.86271,13.23546,1
-9.26242,3.34776,6.50000,1.52673,0,27.25000,42.86347,13.23834,1
-9.49754,3.43239,6.50000,1.48101,0,27.50000,42.86423,13.24122,1
-9.73267,3.51701,6.50000,1.43488,0,27.75000,42.86499,13.24410,1
-9.96779,3.60162,6.50000,1.38846,0,28.00000,42.86575,13.24698,1
-10.20292,3.68622,6.50000,1.34184,0,28.25000,42.86652,13.24986,1
-10.43805,3.77082,6.50000,1.29516,0,28.50000,42.86728,13.25274,1
-10.67317,3.85540,6.50000,1.24852,0,28.75000,42.86804,13.25561,1
-10.90830,3.93998,6.50000,1.20205,0,29.00000,42.86880,13.25849,1
-11.14342,4.02455,6.50000,1.15589,0,29.25000,42.86956,13.26137,1
-11.37855,4.10911,6.50000,1.11015,0,29.50000,42.87032,13.26425,1
-11.61367,4.19367,6.50000,1.06499,0,29.75000,42.87108,13.26713,1
-11.84880,4.27822,6.50000,1.02054,0,30.00000,42.87184,13.27001,1
16.36625,-5.92471,6.75000,0.17934,0,0.00000,42.78000,12.92500,0
16.13113,-5.83921,6.75000,0.19318,0,0.25000,42.78077,12.92787,0
15.89600,-5.75371,6.75000,0.20809,0,0.50000,42.78154,12.93074,0
15.66087,-5.66823,6.75000,0.22411,0,0.75000,42.78231,12.93361,0
15.42575,-5.58275,6.75000,0.24128,0,1.00000,42.78308,12.93648,0
15.19062,-5.49728,6.75000,0.25966,0,1.25000,42.78385,12.93936,0
14.95550,-5.41182,6.75000,0.27928,0,1.50000,42.78462,12.94223,0
14.72037,-5.32637,6.75000,0.30015,0,1.75000,42.78539,12.94510,0
14.48525,-5.24092,6.75000,0.32223,0,2.00000,42.78616,12.94797,0
14.25012,-5.15549,6.75000,0.34545,0,2.25000,42.78692,12.95084,0
14.01500,-5.07006,6.75000,0.36977,0,2.50000,42.78769,12.95371,0
13.77987,-4.98464,6.75000,0.39513,0,2.75000,42.78846,12.95658,0
13.54474,-4.89922,6.75000,0.42146,0,3.00000,42.78923,12.95946,0
13.30962,-4.81382,6.75000,0.44871,0,3.25000,42.79000,12.96233,0
13.07449,-4.72842,6.75000,0.47683,0,3.50000,42.79077,12.96520,0
12.83937,-4.64303,6.75000,0.50576,0,3.75000,42.79154,12.96807,0
12.60424,-4.55765,6.75000,0.53547,0,4.00000,42.79231,12.97094,0
12.36912,-4.47228,6.75000,0.56591,0,4.25000,42.79307,12.97381,0
12.13399,-4.38691,6.75000,0.59703,0,4.50000,42.79384,12.97669,0
11.89887,-4.30156,6.75000,0.62880,0,4.75000,42.79461,12.97956,0
11.66374,-4.21621,6.75000,0.66122,0,5.00000,42.79538,12.98243,0
11.42861,-4.13087,6.75000,0.69434,0,5.25000,42.79615,12.98530,0
11.19349,-4.04553,6.75000,0.72821,0,5.50000,42.79692,12.98818,0
10.95836,-3.96021,6.75000,0.76288,0,5.75000,42.79768,12.99105,0
10.72324,-3.87489,6.75000,0.79838,0,6.00000,42.79845,12.99392,0
10.48811,-3.78958,6.75000,0.83478,0,6.25000,42.79922,12.99679,1
10.25299,-3.70428,6.75000,0.87212,0,6.50000,42.79999,12.99967,1
10.01786,-3.61899,6.75000,0.91045,0,6.75000,42.80076,13.00254,1
9.78274,-3.53370,6.75000,0.94982,0,7.00000,42.80152,13.00541,1
9.54761,-3.44843,6.75000,0.99029,0,7.25000,42.80229,13.00828,1
9.31249,-3.36316,6.75000,1.03191,0,7.50000,42.80306,13.01116,1
9.07736,-3.27790,6.75000,1.07474,0,7.75000,42.80383,13.01403,1
8.84223,-3.19264,6.75000,1.11883,0,8.00000,42.80459,13.01690,1
8.60711,-3.10740,6.75000,1.16419,0,8.25000,42.80536,13.01978,1
8.37198,-3.02216,6.75000,1.21077,0,8.50000,42.80613,13.02265,1
8.13686,-2.93693,6.75000,1.25854,0,8.75000,42.80690,13.02552,1
7.90173,-2.85171,6.75000,1.30744,0,9.00000,42.80766,13.02840,1
7.66661,-2.76650,6.75000,1.35742,0,9.25000,42.80843,13.03127,1
7.43148,-2.68129,6.75000,1.40839,0,9.50000,42.80920,13.03414,1
7.19636,-2.59610,6.75000,1.46030,0,9.75000,42.80996,13.03702,1
6.96123,-2.51091,6.75000,1.51304,0,10.00000,42.81073,13.03989,1
6.72611,-2.42573,6.75000,1.56651,0,10.25000,42.81150,13.04276,1
6.49098,-2.34055,6.75000,1.62061,0,10.50000,42.81226,13.04564,1
6.25586,-2.25539,6.75000,1.67520,0,10.75000,42.81303,13.04851,1
6.02073,-2.17023,6.75000,1.73014,0,11.00000,42.81380,13.05139,1
5.78560,-2.08508,6.75000,1.78529,0,11.25000,42.81456,13.05426,1
5.55048,-1.99994,6.75000,1.84051,0,11.50000,42.81533,13.05713,1
5.31535,-1.91481,6.75000,1.89570,0,11.75000,42.81610,13.06001,1
5.08023,-1.82968,6.75000,1.95073,0,12.00000,42.81686,13.06288,1
4.84510,-1.74457,6.75000,2.00548,0,12.25000,42.81763,13.06576,1
4.60998,-1.65946,6.75000,2.05981,0,12.50000,42.81839,13.06863,1
4.37485,-1.57436,6.75000,2.11358,0,12.75000,42.81916,13.07150,1
4.13973,-1.48926,6.75000,2.16663,0,13.00000,42.81993,13.07438,1
3.90460,-1.40418,6.75000,2.21883,0,13.25000,42.82069,13.07725,1
3.66948,-1.31910,6.75000,2.26999,0,13.50000,42.82146,13.08013,1
3.43435,-1.23403,6.75000,2.31995,0,13.75000,42.82222,13.08300,1
3.19923,-1.14897,6.75000,2.36855,0,14.00000,42.82299,13.08588,1
2.96410,-1.06392,6.75000,2.41560,0,14.25000,42.82376,13.08875,1
2.72897,-0.97888,6.75000,2.46090,0,14.50000,42.82452,13.09163,1
2.49385,-0.89384,6.75000,2.50416,0,14.75000,42.82529,13.09450,1
2.25872,-0.80881,6.75000,2.54512,0,15.00000,42.82605,13.09738,1
2.02360,-0.72379,6.75000,2.58353,0,15.25000,42.82682,13.10025,1
1.78847,-0.63878,6.75000,2.61914,0,15.50000,42.82758,13.10313,1
1.55335,-0.55377,6.75000,2.65173,0,15.75000,42.82835,13.10600,1
1.31822,-0.46878,6.75000,2.68112,0,16.00000,42.82911,13.10888,1
1.08310,-0.38379,6.75000,2.70713,0,16.25000,42.82988,13.11175,1
0.84797,-0.29881,6.75000,2.72959,0,16.50000,42.83064,13.11463,1
0.61285,-0.21384,6.75000,2.74840,0,16.75000,42.83141,13.11750,1
0.37772,-0.12887,6.75000,2.76343,0,17.00000,42.83217,13.12038,1
0.14260,-0.04391,6.75000,2.77462,0,17.25000,42.83294,13.12326,1
-0.09253,0.04103,6.75000,2.78191,0,17.50000,42.83370,13.12613,1
-0.32765,0.12597,6.75000,2.78531,0,17.75000,42.83447,13.12901,1
-0.56278,0.21091,6.75000,2.78491,0,18.00000,42.83523,13.13188,1
-0.79790,0.29583,6.75000,2.78080,0,18.25000,42.83600,13.13476,1
-1.03303,0.38075,6.75000,2.77310,0,18.50000,42.83676,13.13764,1
-1.26816,0.46566,6.75000,2.76191,0,18.75000,42.83752,13.14051,1
-1.50328,0.55056,6.75000,2.74736,0,19.00000,42.83829,13.14339,1
-1.73841,0.63545,6.75000,2.72957,0,19.25000,42.83905,13.14626,1
-1.97353,0.72033,6.75000,2.70868,0,19.50000,42.83982,13.14914,1
-2.20866,0.80521,6.75000,2.68483,0,19.75000,42.84058,13.15202,1
-2.44378,0.89008,6.75000,2.65816,0,20.00000,42.84135,13.15489,1
-2.67891,0.97494,6.75000,2.62883,0,20.25000,42.84211,13.15777,1
-2.91403,1.05979,6.75000,2.59699,0,20.50000,42.84287,13.16065,1
-3.14916,1.14463,6.75000,2.56281,0,20.75000,42.84364,13.16352,1
-3.38428,1.22947,6.75000,2.52653,0,21.00000,42.84440,13.16640,1
-3.61941,1.31430,6.75000,2.48845,0,21.25000,42.84516,13.16928,1
-3.85453,1.39912,6.75000,2.44885,0,21.50000,42.84593,13.17215,1
-4.08966,1.48393,6.75000,2.40797,0,21.75000,42.84669,13.17503,1
-4.32478,1.56873,6.75000,2.36605,0,22.00000,42.84745,13.17791,1
-4.55991,1.65353,6.75000,2.32331,0,22.25000,42.84822,13.18078,1
-4.79504,1.73832,6.75000,2.27995,0,22.50000,42.84898,13.18366,1
-5.03016,1.82310,6.75000,2.23614,0,22.75000,42.84974,13.18654,1
-5.26529,1.90787,6.75000,2.19203,0,23.00000,42.85051,13.18942,1
-5.50041,1.99263,6.75000,2.14777,0,23.25000,42.85127,13.19229,1
-5.73554,2.07739,6.75000,2.10347,0,23.50000,42.85203,13.19517,1
-5.97066,2.16214,6.75000,2.05922,0,23.75000,42.85280,13.19805,1
-6.20579,2.24688,6.75000,2.01509,0,24.00000,42.85356,13.20093,1
-6.44091,2.33161,6.75000,1.97106,0,24.25000,42.85432,13.20380,1
-6.67604,2.41633,6.75000,1.92707,0,24.50000,42.85508,13.20668,1
-6.91116,2.50105,6.75000,1.88306,0,24.75000,42.85585,13.20956,1
-7.14629,2.58575,6.75000,1.83900,0,25.00000,42.85661,13.21244,1
-7.38141,2.67045,6.75000,1.79483,0,25.25000,42.85737,13.21532,1
-7.61654,2.75514,6.75000,1.75054,0,25.50000,42.85813,13.21819,1
-7.85167,2.83983,6.75000,1.70608,0,25.75000,42.85890,13.22107,1
-8.08679,2.92450,6.75000,1.66143,0,26.00000,42.85966,13.22395,1
-8.32192,3.00917,6.75000,1.61657,0,26.25000,42.86042,13.22683,1
-8.55704,3.09383,6.75000,1.57147,0,26.50000,42.86118,13.22971,1
-8.79217,3.17848,6.75000,1.52613,0,26.75000,42.86194,13.23258,1
-9.02729,3.26312,6.75000,1.48053,0,27.00000,42.86271,13.23546,1
-9.26242,3.34776,6.75000,1.43468,0,27.25000,42.86347,13.23834,1
-9.49754,3.43239,6.75000,1.38867,0,27.50000,42.86423,13.24122,1
-9.73267,3.51701,6.75000,1.34256,0,27.75000,42.86499,13.24410,1
-9.96779,3.60162,6.75000,1.29645,0,28.00000,42.86575,13.24698,1
-10.20292,3.68622,6.75000,1.25042,0,28.25000,42.86652,13.24986,1
-10.43805,3.77082,6.75000,1.20458,0,28.50000,42.86728,13.25274,1
-10.67317,3.85540,6.75000,1.15903,0,28.75000,42.86804,13.25561,1
-10.90830,3.93998,6.75000,1.11385,0,29.00000,42.86880,13.25849,1
-11.14342,4.02455,6.75000,1.06917,0,29.25000,42.86956,13.26137,1
-11.37855,4.10911,6.75000,1.02508,0,29.50000,42.87032,13.26425,1
-11.61367,4.19367,6.75000,0.98171,0,29.75000,42.87108,13.26713,1
-11.84880,4.27822,6.75000,0.93918,0,30.00000,42.87184,13.27001,1
16.36625,-5.92471,7.00000,0.17315,0,0.00000,42.78000,12.92500,0
16.13113,-5.83921,7.00000,0.18548,0,0.25000,42.78077,12.92787,0
15.89600,-5.75371,7.00000,0.19877,0,0.50000,42.78154,12.93074,0
15.66087,-5.66823,7.00000,0.21306,0,0.75000,42.78231,12.93361,0
15.42575,-5.58275,7.00000,0.22841,0,1.00000,42.78308,12.93648,0
15.19062,-5.49728,7.00000,0.24486,0,1.25000,42.78385,12.93936,0
14.95550,-5.41182,7.00000,0.26248,0,1.50000,42.78462,12.94223,0
14.72037,-5.32637,7.00000,0.28128,0,1.75000,42.78539,12.94510,0
14.48525,-5.24092,7.00000,0.30125,0,2.00000,42.78616,12.94797,0
14.25012,-5.15549,7.00000,0.32235,0,2.25000,42.78692,12.95084,0
14.01500,-5.07006,7.00000,0.34454,0,2.50000,42.78769,12.95371,0
13.77987,-4.98464,7.00000,0.36780,0,2.75000,42.78846,12.95658,0
13.54474,-4.89922,7.00000,0.39209,0,3.00000,42.78923,12.95946,0
13.30962,-4.81382,7.00000,0.41739,0,3.25000,42.79000,12.96233,0
13.07449,-4.72842,7.00000,0.44366,0,3.50000,42.79077,12.96520,0
12.83937,-4.64303,7.00000,0.47087,0,3.75000,42.79154,12.96807,0
12.60424,-4.55765,7.00000,0.49901,0,4.00000,42.79231,12.97094,0
12.36912,-4.47228,7.00000,0.52805,0,4.25000,42.79307,12.97381,0
12.13399,-4.38691,7.00000,0.55797,0,4.50000,42.79384,12.97669,0
11.89887,-4.30156,7.00000,0.58876,0,4.75000,42.79461,12.97956,0
11.66374,-4.21621,7.00000,0.62044,0,5.00000,42.79538,12.98243,0
11.42861,-4.13087,7.00000,0.65305,0,5.25000,42.79615,12.98530,0
11.19349,-4.04553,7.00000,0.68665,0,5.50000,42.79692,12.98818,0
10.95836,-3.96021,7.00000,0.72129,0,5.75000,42.79768,12.99105,0
10.72324,-3.87489,7.00000,0.75701,0,6.00000,42.79845,12.99392,0
10.48811,-3.78958,7.00000,0.79386,0,6.25000,42.79922,12.99679,0
10.25299,-3.70428,7.00000,0.83189,0,6.50000,42.79999,12.99967,1
10.01786,-3.61899,7.00000,0.87114,0,6.75000,42.80076,13.00254,1
9.78274,-3.53370,7.00000,0.91166,0,7.00000,42.80152,13.00541,1
9.54761,-3.44843,7.00000,0.95349,0,7.25000,42.80229,13.00828,1
9.31249,-3.36316,7.00000,0.99668,0,7.50000,42.80306,13.01116,1
9.07736,-3.27790,7.00000,1.04127,0,7.75000,42.80383,13.01403,1
8.84223,-3.19264,7.00000,1.08731,0,8.00000,42.80459,13.01690,1
8.60711,-3.10740,7.00000,1.13478,0,8.25000,42.80536,13.01978,1
8.37198,-3.02216,7.00000,1.18361,0,8.50000,42.80613,13.02265,1
8.13686,-2.93693,7.00000,1.23375,0,8.75000,42.80690,13.02552,1
7.90173,-2.85171,7.00000,1.28512,0,9.00000,42.80766,13.02840,1
7.66661,-2.76650,7.00000,1.33764,0,9.25000,42.80843,13.03127,1
7.43148,-2.68129,7.00000,1.39123,0,9.50000,42.80920,13.03414,1
7.19636,-2.59610,7.00000,1.44579,0,9.75000,42.80996,13.03702,1
6.96123,-2.51091,7.00000,1.50121,0,10.00000,42.81073,13.03989,1
6.72611,-2.42573,7.00000,1.55738,0,10.25000,42.81150,13.04276,1
6.49098,-2.34055,7.00000,1.61416,0,10.50000,42.81226,13.04564,1
6.25586,-2.25539,7.00000,1.67141,0,10.75000,42.81303,13.04851,1
6.02073,-2.17023,7.00000,1.72897,0,11.00000,42.81380,13.05139,1
5.78560,-2.08508,7.00000,1.78668,0,11.25000,42.81456,13.05426,1
5.55048,-1.99994,7.00000,1.84439,0,11.50000,42.81533,13.05713,1
5.31535,-1.91481,7.00000,1.90196,0,11.75000,42.81610,13.06001,1
5.08023,-1.82968,7.00000,1.95924,0,12.00000,42.81686,13.06288,1
4.84510,-1.74457,7.00000,2.01609,0,12.25000,42.81763,13.06576,1
4.60998,-1.65946,7.00000,2.07234,0,12.50000,42.81839,13.06863,1
4.37485,-1.57436,7.00000,2.12782,0,12.75000,42.81916,13.07150,1
4.13973,-1.48926,7.00000,2.18237,0,13.00000,42.81993,13.07438,1
3.90460,-1.40418,7.00000,2.23582,0,13.25000,42.82069,13.07725,1
3.66948,-1.31910,7.00000,2.28798,0,13.50000,42.82146,13.08013,1
3.43435,-1.23403,7.00000,2.33868,0,13.75000,42.82222,13.08300,1
3.19923,-1.14897,7.00000,2.38772,0,14.00000,42.82299,13.08588,1
2.96410,-1.06392,7.00000,2.43491,0,14.25000,42.82376,13.08875,1
2.72897,-0.97888,7.00000,2.48005,0,14.50000,42.82452,13.09163,1
2.49385,-0.89384,7.00000,2.52287,0,14.75000,42.82529,13.09450,1
2.25872,-0.80881,7.00000,2.56313,0,15.00000,42.82605,13.09738,1
2.02360,-0.72379,7.00000,2.60059,0,15.25000,42.82682,13.10025,1
1.78847,-0.63878,7.00000,2.63503,0,15.50000,42.82758,13.10313,1
1.55335,-0.55377,7.00000,2.66626,0,15.75000,42.82835,13.10600,1
1.31822,-0.46878,7.00000,2.69409,0,16.00000,42.82911,13.10888,1
1.08310,-0.38379,7.00000,2.71837,0,16.25000,42.82988,13.11175,1
0.84797,-0.29881,7.00000,2.73897,0,16.50000,42.83064,13.11463,1
0.61285,-0.21384,7.00000,2.75578,0,16.75000,42.83141,13.11750,1
0.37772,-0.12887,7.00000,2.76870,0,17.00000,42.83217,13.12038,1
0.14260,-0.04391,7.00000,2.77767,0,17.25000,42.83294,13.12326,1
-0.09253,0.04103,7.00000,2.78267,0,17.50000,42.83370,13.12613,1
-0.32765,0.12597,7.00000,2.78370,0,17.75000,42.83447,13.12901,1
-0.56278,0.21091,7.00000,2.78087,0,18.00000,42.83523,13.13188,1
-0.79790,0.29583,7.00000,2.77427,0,18.25000,42.83600,13.13476,1
-1.03303,0.38075,7.00000,2.76402,0,18.50000,42.83676,13.13764,1
-1.26816,0.46566,7.00000,2.75023,0,18.75000,42.83752,13.14051,1
-1.50328,0.55056,7.00000,2.73303,0,19.00000,42.83829,13.14339,1
-1.73841,0.63545,7.00000,2.71254,0,19.25000,42.83905,13.14626,1
-1.97353,0.72033,7.00000,2.68890,0,19.50000,42.83982,13.14914,1
-2.20866,0.80521,7.00000,2.66225,0,19.75000,42.84058,13.15202,1
-2.44378,0.89008,7.00000,2.63273,0,20.00000,42.84135,13.15489,1
-2.67891,0.97494,7.00000,2.60048,0,20.25000,42.84211,13.15777,1
-2.91403,1.05979,7.00000,2.56566,0,20.50000,42.84287,13.16065,1
-3.14916,1.14463,7.00000,2.52844,0,20.75000,42.84364,13.16352,1
-3.38428,1.22947,7.00000,2.48905,0,21.00000,42.84440,13.16640,1
-3.61941,1.31430,7.00000,2.44781,0,21.25000,42.84516,13.16928,1
-3.85453,1.39912,7.00000,2.40500,0,21.50000,42.84593,13.17215,1
-4.08966,1.48393,7.00000,2.36088,0,21.75000,42.84669,13.17503,1
-4.32478,1.56873,7.00000,2.31571,0,22.00000,42.84745,13.17791,1
-4.55991,1.65353,7.00000,2.26972,0,22.25000,42.84822,13.18078,1
-4.79504,1.73832,7.00000,2.22311,0,22.50000,42.84898,13.18366,1
-5.03016,1.82310,7.00000,2.17609,0,22.75000,42.84974,13.18654,1
-5.26529,1.90787,7.00000,2.12881,0,23.00000,42.85051,13.18942,1
-5.50041,1.99263,7.00000,2.08144,0,23.25000,42.85127,13.19229,1
-5.73554,2.07739,7.00000,2.03410,0,23.50000,42.85203,13.19517,1
-5.97066,2.16214,7.00000,1.98692,0,23.75000,42.85280,13.19805,1
-6.20579,2.24688,7.00000,1.93998,0,24.00000,42.85356,13.20093,1
-6.44091,2.33161,7.00000,1.89325,0,24.25000,42.85432,13.20380,1
-6.67604,2.41633,7.00000,1.84671,0,24.50000,42.85508,13.20668,1
-6.91116,2.50105,7.00000,1.80031,0,24.75000,42.85585,13.20956,1
-7.14629,2.58575,7.00000,1.75402,0,25.00000,42.85661,13.21244,1
-7.38141,2.67045,7.00000,1.70781,0,25.25000,42.85737,13.21532,1
-7.61654,2.75514,7.00000,1.66167,0,25.50000,42.85813,13.21819,1
-7.85167,2.83983,7.00000,1.61557,0,25.75000,42.85890,13.22107,1
-8.08679,2.92450,7.00000,1.56951,0,26.00000,42.85966,13.22395,1
-8.32192,3.00917,7.00000,1.52348,0,26.25000,42.86042,13.22683,1
-8.55704,3.09383,7.00000,1.47748,0,26.50000,42.86118,13.22971,1
-8.79217,3.17848,7.00000,1.43151,0,26.75000,42.86194,13.23258,1
-9.02729,3.26312,7.00000,1.38558,0,27.00000,42.86271,13.23546,1
-9.26242,3.34776,7.00000,1.33971,0,27.25000,42.86347,13.23834,1
-9.49754,3.43239,7.00000,1.29396,0,27.50000,42.86423,13.24122,1
-9.73267,3.51701,7.00000,1.24839,0,27.75000,42.86499,13.24410,1
-9.96779,3.60162,7.00000,1.20308,0,28.00000,42.86575,13.24698,1
-10.20292,3.68622,7.00000,1.15810,0,28.25000,42.86652,13.24986,1
-10.43805,3.77082,7.00000,1.11352,0,28.50000,42.86728,13.25274,1
-10.67317,3.85540,7.00000,1.06943,0,28.75000,42.86804,13.25561,1
-10.90830,3.93998,7.00000,1.02589,0,29.00000,42.86880,13.25849,1
-11.14342,4.02455,7.00000,0.98301,0,29.25000,42.86956,13.26137,1
-11.37855,4.10911,7.00000,0.94087,0,29.50000,42.87032,13.26425,1
-11.61367,4.19367,7.00000,0.89955,0,29.75000,42.87108,13.26713,1
-11.84880,4.27822,7.00000,0.85917,0,30.00000,42.87184,13.27001,1
16.36625,-5.92471,7.25000,0.16881,0,0.00000,42.78000,12.92500,0
16.13113,-5.83921,7.25000,0.17988,0,0.25000,42.78077,12.92787,0
15.89600,-5.75371,7.25000,0.19180,0,0.50000,42.78154,12.93074,0
15.66087,-5.66823,7.25000,0.20463,0,0.75000,42.78231,12.93361,0
15.42575,-5.58275,7.25000,0.21841,0,1.00000,42.78308,12.93648,0
15.19062,-5.49728,7.25000,0.23320,0,1.25000,42.78385,12.93936,0
14.95550,-5.41182,7.25000,0.24906,0,1.50000,42.78462,12.94223,0
14.72037,-5.32637,7.25000,0.26602,0,1.75000,42.78539,12.94510,0
14.48525,-5.24092,7.25000,0.28407,0,2.00000,42.78616,12.94797,0
14.25012,-5.15549,7.25000,0.30321,0,2.25000,42.78692,12.95084,0
14.01500,-5.07006,7.25000,0.32342,0,2.50000,42.78769,12.95371,0
13.77987,-4.98464,7.25000,0.34468,0,2.75000,42.78846,12.95658,0
13.54474,-4.89922,7.25000,0.36698,0,3.00000,42.78923,12.95946,0
13.30962,-4.81382,7.25000,0.39031,0,3.25000,42.79000,12.96233,0
13.07449,-4.72842,7.25000,0.41467,0,3.50000,42.79077,12.96520,0
12.83937,-4.64303,7.25000,0.44003,0,3.75000,42.79154,12.96807,0
12.60424,-4.55765,7.25000,0.46640,0,4.00000,42.79231,12.97094,0
12.36912,-4.47228,7.25000,0.49376,0,4.25000,42.79307,12.97381,0
12.13399,-4.38691,7.25000,0.52213,0,4.50000,42.79384,12.97669,0
11.89887,-4.30156,7.25000,0.55149,0,4.75000,42.79461,12.97956,0
11.66374,-4.21621,7.25000,0.58189,0,5.00000,42.79538,12.98243,0
11.42861,-4.13087,7.25000,0.61338,0,5.25000,42.79615,12.98530,0
11.19349,-4.04553,7.25000,0.64602,0,5.50000,42.79692,12.98818,0
10.95836,-3.96021,7.25000,0.67986,0,5.75000,42.79768,12.99105,0
10.72324,-3.87489,7.25000,0.71496,0,6.00000,42.79845,12.99392,0
10.48811,-3.78958,7.25000,0.75137,0,6.25000,42.79922,12.99679,0
10.25299,-3.70428,7.25000,0.78913,0,6.50000,42.79999,12.99967,0
10.01786,-3.61899,7.25000,0.82830,0,6.75000,42.80076,13.00254,0
9.78274,-3.53370,7.25000,0.86891,0,7.00000,42.80152,13.00541,1
9.54761,-3.44843,7.25000,0.91101,0,7.25000,42.80229,13.00828,1
9.31249,-3.36316,7.25000,0.95465,0,7.50000,42.80306,13.01116,1
9.07736,-3.27790,7.25000,0.99985,0,7.75000,42.80383,13.01403,1
8.84223,-3.19264,7.25000,1.04666,0,8.00000,42.80459,13.01690,1
8.60711,-3.10740,7.25000,1.09505,0,8.25000,42.80536,13.01978,1
8.37198,-3.02216,7.25000,1.14495,0,8.50000,42.80613,13.02265,1
8.13686,-2.93693,7.25000,1.19627,0,8.75000,42.80690,13.02552,1
7.90173,-2.85171,7.25000,1.24894,0,9.00000,42.80766,13.02840,1
7.66661,-2.76650,7.25000,1.30286,0,9.25000,42.80843,13.03127,1
7.43148,-2.68129,7.25000,1.35794,0,9.50000,42.80920,13.03414,1
7.19636,-2.59610,7.25000,1.41406,0,9.75000,42.80996,13.03702,1
6.96123,-2.51091,7.25000,1.47112,0,10.00000,42.81073,13.03989,1
6.72611,-2.42573,7.25000,1.52898,0,10.25000,42.81150,13.04276,1
6.49098,-2.34055,7.25000,1.58750,0,10.50000,42.81226,13.04564,1
6.25586,-2.25539,7.25000,1.64653,0,10.75000,42.81303,13.04851,1
6.02073,-2.17023,7.25000,1.70591,0,11.00000,42.81380,13.05139,1
5.78560,-2.08508,7.25000,1.76545,0,11.25000,42.81456,13.05426,1
5.55048,-1.99994,7.25000,1.82499,0,11.50000,42.81533,13.05713,1
5.31535,-1.91481,7.25000,1.88435,0,11.75000,42.81610,13.06001,1
5.08023,-1.82968,7.25000,1.94335,0,12.00000,42.81686,13.06288,1
4.84510,-1.74457,7.25000,2.00181,0,12.25000,42.81763,13.06576,1
4.60998,-1.65946,7.25000,2.05955,0,12.50000,42.81839,13.06863,1
4.37485,-1.57436,7.25000,2.11638,0,12.75000,42.81916,13.07150,1
4.13973,-1.48926,7.25000,2.17209,0,13.00000,42.81993,13.07438,1
3.90460,-1.40418,7.25000,2.22649,0,13.25000,42.82069,13.07725,1
3.66948,-1.31910,7.25000,2.27938,0,13.50000,42.82146,13.08013,1
3.43435,-1.23403,7.25000,2.33057,0,13.75000,42.82222,13.08300,1
3.19923,-1.14897,7.25000,2.37983,0,14.00000,42.82299,13.08588,1
2.96410,-1.06392,7.25000,2.42696,0,14.25000,42.82376,13.08875,1
2.72897,-0.97888,7.25000,2.47175,0,14.50000,42.82452,13.09163,1
2.49385,-0.89384,7.25000,2.51395,0,14.75000,42.82529,13.09450,1
2.25872,-0.80881,7.25000,2.55335,0,15.00000,42.82605,13.09738,1
2.02360,-0.72379,7.25000,2.58972,0,15.25000,42.82682,13.10025,1
1.78847,-0.63878,7.25000,2.62287,0,15.50000,42.82758,13.10313,1
1.55335,-0.55377,7.25000,2.65262,0,15.75000,42.82835,13.10600,1
1.31822,-0.46878,7.25000,2.67882,0,16.00000,42.82911,13.10888,1
1.08310,-0.38379,7.25000,2.70132,0,16.25000,42.82988,13.11175,1
0.84797,-0.29881,7.25000,2.72002,0,16.50000,42.83064,13.11463,1
0.61285,-0.21384,7.25000,2.73482,0,16.75000,42.83141,13.11750,1
