x,y,z,v,v_type,distance_km,latitude,longitude
-5.50041,1.99263,1.75000,5.58344,0,23.25000,42.85127,13.19229
-5.73554,2.07739,1.75000,5.61112,0,23.50000,42.85203,13.19517
-5.97066,2.16214,1.75000,5.63975,0,23.75000,42.85280,13.19805
-6.20579,2.24688,1.75000,5.66938,0,24.00000,42.85356,13.20093
-6.44091,2.33161,1.75000,5.69984,0,24.25000,42.85432,13.20380
-6.67604,2.41633,1.75000,5.73082,0,24.50000,42.85508,13.20668
-6.91116,2.50105,1.75000,5.76192,0,24.75000,42.85585,13.20956
-7.14629,2.58575,1.75000,5.79263,0,25.00000,42.85661,13.21244
-7.38141,2.67045,1.75000,5.82232,0,25.25000,42.85737,13.21532
-7.61654,2.75514,1.75000,5.85020,0,25.50000,42.85813,13.21819
-7.85167,2.83983,1.75000,5.87537,0,25.75000,42.85890,13.22107
-8.08679,2.92450,1.75000,5.89679,0,26.00000,42.85966,13.22395
-8.32192,3.00917,1.75000,5.91323,0,26.25000,42.86042,13.22683
-8.55704,3.09383,1.75000,5.92334,0,26.50000,42.86118,13.22971
-8.79217,3.17848,1.75000,5.92560,0,26.75000,42.86194,13.23258
-9.02729,3.26312,1.75000,5.91834,0,27.00000,42.86271,13.23546
-9.26242,3.34776,1.75000,5.90029,0,27.25000,42.86347,13.23834
-9.49754,3.43239,1.75000,5.87173,0,27.50000,42.86423,13.24122
-9.73267,3.51701,1.75000,5.83342,0,27.75000,42.86499,13.24410
-9.96779,3.60162,1.75000,5.78632,0,28.00000,42.86575,13.24698
-10.20292,3.68622,1.75000,5.73162,0,28.25000,42.86652,13.24986
-10.43805,3.77082,1.75000,5.67072,0,28.50000,42.86728,13.25274
-10.67317,3.85540,1.75000,5.60522,0,28.75000,42.86804,13.25561
-10.90830,3.93998,1.75000,5.53694,0,29.00000,42.86880,13.25849
-11.14342,4.02455,1.75000,5.46790,0,29.25000,42.86956,13.26137
-11.37855,4.10911,1.75000,5.40030,0,29.50000,42.87032,13.26425
-11.61367,4.19367,1.75000,5.33653,0,29.75000,42.87108,13.26713
-11.84880,4.27822,1.75000,5.27914,0,30.00000,42.87184,13.27001
16.36625,-5.92471,2.00000,5.63053,0,0.00000,42.78000,12.92500
16.13113,-5.83921,2.00000,5.63617,0,0.25000,42.78077,12.92787
15.89600,-5.75371,2.00000,5.64139,0,0.50000,42.78154,12.93074
15.66087,-5.66823,2.00000,5.64600,0,0.75000,42.78231,12.93361
15.42575,-5.58275,2.00000,5.64985,0,1.00000,42.78308,12.93648
15.19062,-5.49728,2.00000,5.65281,0,1.25000,42.78385,12.93936
14.95550,-5.41182,2.00000,5.65481,0,1.50000,42.78462,12.94223
14.72037,-5.32637,2.00000,5.65588,0,1.75000,42.78539,12.94510
14.48525,-5.24092,2.00000,5.65626,0,2.00000,42.78616,12.94797
14.25012,-5.15549,2.00000,5.65617,0,2.25000,42.78692,12.95084
14.01500,-5.07006,2.00000,5.65583,0,2.50000,42.78769,12.95371
13.77987,-4.98464,2.00000,5.65539,0,2.75000,42.78846,12.95658
13.54474,-4.89922,2.00000,5.65497,0,3.00000,42.78923,12.95946
13.30962,-4.81382,2.00000,5.65465,0,3.25000,42.79000,12.96233
13.07449,-4.72842,2.00000,5.65448,0,3.50000,42.79077,12.96520
12.83937,-4.64303,2.00000,5.65447,0,3.75000,42.79154,12.96807
12.60424,-4.55765,2.00000,5.65459,0,4.00000,42.79231,12.97094
12.36912,-4.47228,2.00000,5.65476,0,4.25000,42.79307,12.97381
12.13399,-4.38691,2.00000,5.65489,0,4.50000,42.79384,12.97669
11.89887,-4.30156,2.00000,5.65484,0,4.75000,42.79461,12.97956
11.66374,-4.21621,2.00000,5.65436,0,5.00000,42.79538,12.98243
11.42861,-4.13087,2.00000,5.65314,0,5.25000,42.79615,12.98530
11.19349,-4.04553,2.00000,5.65085,0,5.50000,42.79692,12.98818
10.95836,-3.96021,2.00000,5.64722,0,5.75000,42.79768,12.99105
10.72324,-3.87489,2.00000,5.64196,0,6.00000,42.79845,12.99392
10.48811,-3.78958,2.00000,5.63482,0,6.25000,42.79922,12.99679
10.25299,-3.70428,2.00000,5.62559,0,6.50000,42.79999,12.99967
10.01786,-3.61899,2.00000,5.61405,0,6.75000,42.80076,13.00254
9.78274,-3.53370,2.00000,5.60002,0,7.00000,42.80152,13.00541
9.54761,-3.44843,2.00000,5.58332,0,7.25000,42.80229,13.00828
9.31249,-3.36316,2.00000,5.56381,0,7.50000,42.80306,13.01116
9.07736,-3.27790,2.00000,5.54134,0,7.75000,42.80383,13.01403
8.84223,-3.19264,2.00000,5.51584,0,8.00000,42.80459,13.01690
8.60711,-3.10740,2.00000,5.48773,0,8.25000,42.80536,13.01978
8.37198,-3.02216,2.00000,5.45779,0,8.50000,42.80613,13.02265
8.13686,-2.93693,2.00000,5.42685,0,8.75000,42.80690,13.02552
7.90173,-2.85171,2.00000,5.39577,0,9.00000,42.80766,13.02840
7.66661,-2.76650,2.00000,5.36543,0,9.25000,42.80843,13.03127
7.43148,-2.68129,2.00000,5.33676,0,9.50000,42.80920,13.03414
7.19636,-2.59610,2.00000,5.31070,0,9.75000,42.80996,13.03702
6.96123,-2.51091,2.00000,5.28824,0,10.00000,42.81073,13.03989
6.72611,-2.42573,2.00000,5.27034,0,10.25000,42.81150,13.04276
6.49098,-2.34055,2.00000,5.25802,0,10.50000,42.81226,13.04564
6.25586,-2.25539,2.00000,5.25228,0,10.75000,42.81303,13.04851
6.02073,-2.17023,2.00000,5.25414,0,11.00000,42.81380,13.05139
5.78560,-2.08508,2.00000,5.26440,0,11.25000,42.81456,13.05426
5.55048,-1.99994,2.00000,5.28263,0,11.50000,42.81533,13.05713
5.31535,-1.91481,2.00000,5.30792,0,11.75000,42.81610,13.06001
5.08023,-1.82968,2.00000,5.33928,0,12.00000,42.81686,13.06288
4.84510,-1.74457,2.00000,5.37561,0,12.25000,42.81763,13.06576
4.60998,-1.65946,2.00000,5.41575,0,12.50000,42.81839,13.06863
4.37485,-1.57436,2.00000,5.45849,0,12.75000,42.81916,13.07150
4.13973,-1.48926,2.00000,5.50255,0,13.00000,42.81993,13.07438
3.90460,-1.40418,2.00000,5.54660,0,13.25000,42.82069,13.07725
3.66948,-1.31910,2.00000,5.58928,0,13.50000,42.82146,13.08013
3.43435,-1.23403,2.00000,5.62921,0,13.75000,42.82222,13.08300
3.19923,-1.14897,2.00000,5.66499,0,14.00000,42.82299,13.08588
2.96410,-1.06392,2.00000,5.69523,0,14.25000,42.82376,13.08875
2.72897,-0.97888,2.00000,5.71897,0,14.50000,42.82452,13.09163
2.49385,-0.89384,2.00000,5.73644,0,14.75000,42.82529,13.09450
2.25872,-0.80881,2.00000,5.74812,0,15.00000,42.82605,13.09738
2.02360,-0.72379,2.00000,5.75448,0,15.25000,42.82682,13.10025
1.78847,-0.63878,2.00000,5.75608,0,15.50000,42.82758,13.10313
1.55335,-0.55377,2.00000,5.75344,0,15.75000,42.82835,13.10600
1.31822,-0.46878,2.00000,5.74715,0,16.00000,42.82911,13.10888
1.08310,-0.38379,2.00000,5.73776,0,16.25000,42.82988,13.11175
0.84797,-0.29881,2.00000,5.72584,0,16.50000,42.83064,13.11463
0.61285,-0.21384,2.00000,5.71196,0,16.75000,42.83141,13.11750
0.37772,-0.12887,2.00000,5.69667,0,17.00000,42.83217,13.12038
0.14260,-0.04391,2.00000,5.68050,0,17.25000,42.83294,13.12326
-0.09253,0.04103,2.00000,5.66398,0,17.50000,42.83370,13.12613
-0.32765,0.12597,2.00000,5.64741,0,17.75000,42.83447,13.12901
-0.56278,0.21091,2.00000,5.63091,0,18.00000,42.83523,13.13188
-0.79790,0.29583,2.00000,5.61460,0,18.25000,42.83600,13.13476
-1.03303,0.38075,2.00000,5.59865,0,18.50000,42.83676,13.13764
-1.26816,0.46566,2.00000,5.58329,0,18.75000,42.83752,13.14051
-1.50328,0.55056,2.00000,5.56877,0,19.00000,42.83829,13.14339
-1.73841,0.63545,2.00000,5.55537,0,19.25000,42.83905,13.14626
-1.97353,0.72033,2.00000,5.54341,0,19.50000,42.83982,13.14914
-2.20866,0.80521,2.00000,5.53322,0,19.75000,42.84058,13.15202
-2.44378,0.89008,2.00000,5.52515,0,20.00000,42.84135,13.15489
-2.67891,0.97494,2.00000,5.51955,0,20.25000,42.84211,13.15777
-2.91403,1.05979,2.00000,5.51678,0,20.50000,42.84287,13.16065
-3.14916,1.14463,2.00000,5.51715,0,20.75000,42.84364,13.16352
-3.38428,1.22947,2.00000,5.52073,0,21.00000,42.84440,13.16640
-3.61941,1.31430,2.00000,5.52740,0,21.25000,42.84516,13.16928
-3.85453,1.39912,2.00000,5.53700,0,21.50000,42.84593,13.17215
-4.08966,1.48393,2.00000,5.54935,0,21.75000,42.84669,13.17503
-4.32478,1.56873,2.00000,5.56427,0,22.00000,42.84745,13.17791
-4.55991,1.65353,2.00000,5.58156,0,22.25000,42.84822,13.18078
-4.79504,1.73832,2.00000,5.60104,0,22.50000,42.84898,13.18366
-5.03016,1.82310,2.00000,5.62256,0,22.75000,42.84974,13.18654
-5.26529,1.90787,2.00000,5.64600,0,23.00000,42.85051,13.18942
-5.50041,1.99263,2.00000,5.67129,0,23.25000,42.85127,13.19229
-5.73554,2.07739,2.00000,5.69846,0,23.50000,42.85203,13.19517
-5.97066,2.16214,2.00000,5.72759,0,23.75000,42.85280,13.19805
-6.20579,2.24688,2.00000,5.75885,0,24.00000,42.85356,13.20093
-6.44091,2.33161,2.00000,5.79196,0,24.25000,42.85432,13.20380
-6.67604,2.41633,2.00000,5.82647,0,24.50000,42.85508,13.20668
-6.91116,2.50105,2.00000,5.86178,0,24.75000,42.85585,13.20956
-7.14629,2.58575,2.00000,5.89722,0,25.00000,42.85661,13.21244
-7.38141,2.67045,2.00000,5.93199,0,25.25000,42.85737,13.21532
-7.61654,2.75514,2.00000,5.96517,0,25.50000,42.85813,13.21819
-7.85167,2.83983,2.00000,5.99568,0,25.75000,42.85890,13.22107
-8.08679,2.92450,2.00000,6.02232,0,26.00000,42.85966,13.22395
-8.32192,3.00917,2.00000,6.04374,0,26.25000,42.86042,13.22683
-8.55704,3.09383,2.00000,6.05844,0,26.50000,42.86118,13.22971
-8.79217,3.17848,2.00000,6.06477,0,26.75000,42.86194,13.23258
-9.02729,3.26312,2.00000,6.06093,0,27.00000,42.86271,13.23546
-9.26242,3.34776,2.00000,6.04557,0,27.25000,42.86347,13.23834
-9.49754,3.43239,2.00000,6.01899,0,27.50000,42.86423,13.24122
-9.73267,3.51701,2.00000,5.98198,0,27.75000,42.86499,13.24410
-9.96779,3.60162,2.00000,5.93555,0,28.00000,42.86575,13.24698
-10.20292,3.68622,2.00000,5.88091,0,28.25000,42.86652,13.24986
-10.43805,3.77082,2.00000,5.81949,0,28.50000,42.86728,13.25274
-10.67317,3.85540,2.00000,5.75293,0,28.75000,42.86804,13.25561
-10.90830,3.93998,2.00000,5.68308,0,29.00000,42.86880,13.25849
-11.14342,4.02455,2.00000,5.61200,0,29.25000,42.86956,13.26137
-11.37855,4.10911,2.00000,5.54192,0,29.50000,42.87032,13.26425
-11.61367,4.19367,2.00000,5.47528,0,29.75000,42.87108,13.26713
-11.84880,4.27822,2.00000,5.41466,0,30.00000,42.87184,13.27001
16.36625,-5.92471,2.25000,5.74146,0,0.00000,42.78000,12.92500
16.13113,-5.83921,2.25000,5.74685,0,0.25000,42.78077,12.92787
15.89600,-5.75371,2.25000,5.75186,0,0.50000,42.78154,12.93074
15.66087,-5.66823,2.25000,5.75637,0,0.75000,42.78231,12.93361
15.42575,-5.58275,2.25000,5.76025,0,1.00000,42.78308,12.93648
15.19062,-5.49728,2.25000,5.76343,0,1.25000,42.78385,12.93936
14.95550,-5.41182,2.25000,5.76588,0,1.50000,42.78462,12.94223
14.72037,-5.32637,2.25000,5.76763,0,1.75000,42.78539,12.94510
14.48525,-5.24092,2.25000,5.76888,0,2.00000,42.78616,12.94797
14.25012,-5.15549,2.25000,5.76980,0,2.25000,42.78692,12.95084
14.01500,-5.07006,2.25000,5.77050,0,2.50000,42.78769,12.95371
13.77987,-4.98464,2.25000,5.77108,0,2.75000,42.78846,12.95658
13.54474,-4.89922,2.25000,5.77161,0,3.00000,42.78923,12.95946
13.30962,-4.81382,2.25000,5.77209,0,3.25000,42.79000,12.96233
13.07449,-4.72842,2.25000,5.77252,0,3.50000,42.79077,12.96520
12.83937,-4.64303,2.25000,5.77284,0,3.75000,42.79154,12.96807
12.60424,-4.55765,2.25000,5.77296,0,4.00000,42.79231,12.97094
12.36912,-4.47228,2.25000,5.77276,0,4.25000,42.79307,12.97381
12.13399,-4.38691,2.25000,5.77208,0,4.50000,42.79384,12.97669
11.89887,-4.30156,2.25000,5.77075,0,4.75000,42.79461,12.97956
11.66374,-4.21621,2.25000,5.76853,0,5.00000,42.79538,12.98243
11.42861,-4.13087,2.25000,5.76522,0,5.25000,42.79615,12.98530
11.19349,-4.04553,2.25000,5.76057,0,5.50000,42.79692,12.98818
10.95836,-3.96021,2.25000,5.75440,0,5.75000,42.79768,12.99105
10.72324,-3.87489,2.25000,5.74652,0,6.00000,42.79845,12.99392
10.48811,-3.78958,2.25000,5.73676,0,6.25000,42.79922,12.99679
10.25299,-3.70428,2.25000,5.72498,0,6.50000,42.79999,12.99967
10.01786,-3.61899,2.25000,5.71102,0,6.75000,42.80076,13.00254
9.78274,-3.53370,2.25000,5.69478,0,7.00000,42.80152,13.00541
9.54761,-3.44843,2.25000,5.67613,0,7.25000,42.80229,13.00828
9.31249,-3.36316,2.25000,5.65499,0,7.50000,42.80306,13.01116
9.07736,-3.27790,2.25000,5.63124,0,7.75000,42.80383,13.01403
8.84223,-3.19264,2.25000,5.60485,0,8.00000,42.80459,13.01690
8.60711,-3.10740,2.25000,5.57620,0,8.25000,42.80536,13.01978
8.37198,-3.02216,2.25000,5.54596,0,8.50000,42.80613,13.02265
8.13686,-2.93693,2.25000,5.51486,0,8.75000,42.80690,13.02552
7.90173,-2.85171,2.25000,5.48366,0,9.00000,42.80766,13.02840
7.66661,-2.76650,2.25000,5.45318,0,9.25000,42.80843,13.03127
7.43148,-2.68129,2.25000,5.42423,0,9.50000,42.80920,13.03414
7.19636,-2.59610,2.25000,5.39769,0,9.75000,42.80996,13.03702
6.96123,-2.51091,2.25000,5.37445,0,10.00000,42.81073,13.03989
6.72611,-2.42573,2.25000,5.35540,0,10.25000,42.81150,13.04276
6.49098,-2.34055,2.25000,5.34149,0,10.50000,42.81226,13.04564
6.25586,-2.25539,2.25000,5.33364,0,10.75000,42.81303,13.04851
6.02073,-2.17023,2.25000,5.33280,0,11.00000,42.81380,13.05139
5.78560,-2.08508,2.25000,5.33973,0,11.25000,42.81456,13.05426
5.55048,-1.99994,2.25000,5.35409,0,11.50000,42.81533,13.05713
5.31535,-1.91481,2.25000,5.37511,0,11.75000,42.81610,13.06001
5.08023,-1.82968,2.25000,5.40192,0,12.00000,42.81686,13.06288
4.84510,-1.74457,2.25000,5.43358,0,12.25000,42.81763,13.06576
4.60998,-1.65946,2.25000,5.46906,0,12.50000,42.81839,13.06863
4.37485,-1.57436,2.25000,5.50729,0,12.75000,42.81916,13.07150
4.13973,-1.48926,2.25000,5.54713,0,13.00000,42.81993,13.07438
3.90460,-1.40418,2.25000,5.58740,0,13.25000,42.82069,13.07725
3.66948,-1.31910,2.25000,5.62690,0,13.50000,42.82146,13.08013
3.43435,-1.23403,2.25000,5.66438,0,13.75000,42.82222,13.08300
3.19923,-1.14897,2.25000,5.69859,0,14.00000,42.82299,13.08588
2.96410,-1.06392,2.25000,5.72829,0,14.25000,42.82376,13.08875
2.72897,-0.97888,2.25000,5.75260,0,14.50000,42.82452,13.09163
2.49385,-0.89384,2.25000,5.77168,0,14.75000,42.82529,13.09450
2.25872,-0.80881,2.25000,5.78589,0,15.00000,42.82605,13.09738
2.02360,-0.72379,2.25000,5.79562,0,15.25000,42.82682,13.10025
1.78847,-0.63878,2.25000,5.80128,0,15.50000,42.82758,13.10313
1.55335,-0.55377,2.25000,5.80331,0,15.75000,42.82835,13.10600
1.31822,-0.46878,2.25000,5.80214,0,16.00000,42.82911,13.10888
1.08310,-0.38379,2.25000,5.79823,0,16.25000,42.82988,13.11175
0.84797,-0.29881,2.25000,5.79203,0,16.50000,42.83064,13.11463
0.61285,-0.21384,2.25000,5.78396,0,16.75000,42.83141,13.11750
0.37772,-0.12887,2.25000,5.77447,0,17.00000,42.83217,13.12038
0.14260,-0.04391,2.25000,5.76396,0,17.25000,42.83294,13.12326
-0.09253,0.04103,2.25000,5.75284,0,17.50000,42.83370,13.12613
-0.32765,0.12597,2.25000,5.74134,0,17.75000,42.83447,13.12901
-0.56278,0.21091,2.25000,5.72953,0,18.00000,42.83523,13.13188
-0.79790,0.29583,2.25000,5.71752,0,18.25000,42.83600,13.13476
-1.03303,0.38075,2.25000,5.70545,0,18.50000,42.83676,13.13764
-1.26816,0.46566,2.25000,5.69350,0,18.75000,42.83752,13.14051
-1.50328,0.55056,2.25000,5.68191,0,19.00000,42.83829,13.14339
-1.73841,0.63545,2.25000,5.67092,0,19.25000,42.83905,13.14626
-1.97353,0.72033,2.25000,5.66083,0,19.50000,42.83982,13.14914
-2.20866,0.80521,2.25000,5.65194,0,19.75000,42.84058,13.15202
-2.44378,0.89008,2.25000,5.64456,0,20.00000,42.84135,13.15489
-2.67891,0.97494,2.25000,5.63901,0,20.25000,42.84211,13.15777
-2.91403,1.05979,2.25000,5.63561,0,20.50000,42.84287,13.16065
-3.14916,1.14463,2.25000,5.63466,0,20.75000,42.84364,13.16352
-3.38428,1.22947,2.25000,5.63628,0,21.00000,42.84440,13.16640
-3.61941,1.31430,2.25000,5.64047,0,21.25000,42.84516,13.16928
-3.85453,1.39912,2.25000,5.64721,0,21.50000,42.84593,13.17215
-4.08966,1.48393,2.25000,5.65646,0,21.75000,42.84669,13.17503
-4.32478,1.56873,2.25000,5.66816,0,22.00000,42.84745,13.17791
-4.55991,1.65353,2.25000,5.68226,0,22.25000,42.84822,13.18078
-4.79504,1.73832,2.25000,5.69873,0,22.50000,42.84898,13.18366
-5.03016,1.82310,2.25000,5.71754,0,22.75000,42.84974,13.18654
-5.26529,1.90787,2.25000,5.73874,0,23.00000,42.85051,13.18942
-5.50041,1.99263,2.25000,5.76238,0,23.25000,42.85127,13.19229
-5.73554,2.07739,2.25000,5.78862,0,23.50000,42.85203,13.19517
-5.97066,2.16214,2.25000,5.81770,0,23.75000,42.85280,13.19805
-6.20579,2.24688,2.25000,5.84986,0,24.00000,42.85356,13.20093
-6.44091,2.33161,2.25000,5.88477,0,24.25000,42.85432,13.20380
-6.67604,2.41633,2.25000,5.92179,0,24.50000,42.85508,13.20668
-6.91116,2.50105,2.25000,5.96023,0,24.75000,42.85585,13.20956
-7.14629,2.58575,2.25000,5.99926,0,25.00000,42.85661,13.21244
-7.38141,2.67045,2.25000,6.03794,0,25.25000,42.85737,13.21532
-7.61654,2.75514,2.25000,6.07524,0,25.50000,42.85813,13.21819
-7.85167,2.83983,2.25000,6.10995,0,25.75000,42.85890,13.22107
-8.08679,2.92450,2.25000,6.14077,0,26.00000,42.85966,13.22395
-8.32192,3.00917,2.25000,6.16624,0,26.25000,42.86042,13.22683
-8.55704,3.09383,2.25000,6.18476,0,26.50000,42.86118,13.22971
-8.79217,3.17848,2.25000,6.19459,0,26.75000,42.86194,13.23258
-9.02729,3.26312,2.25000,6.19385,0,27.00000,42.86271,13.23546
-9.26242,3.34776,2.25000,6.18113,0,27.25000,42.86347,13.23834
-9.49754,3.43239,2.25000,6.15675,0,27.50000,42.86423,13.24122
-9.73267,3.51701,2.25000,6.12151,0,27.75000,42.86499,13.24410
-9.96779,3.60162,2.25000,6.07643,0,28.00000,42.86575,13.24698
-10.20292,3.68622,2.25000,6.02274,0,28.25000,42.86652,13.24986
-10.43805,3.77082,2.25000,5.96187,0,28.50000,42.86728,13.25274
-10.67317,3.85540,2.25000,5.89545,0,28.75000,42.86804,13.25561
-10.90830,3.93998,2.25000,5.82533,0,29.00000,42.86880,13.25849
-11.14342,4.02455,2.25000,5.75356,0,29.25000,42.86956,13.26137
-11.37855,4.10911,2.25000,5.68235,0,29.50000,42.87032,13.26425
-11.61367,4.19367,2.25000,5.61414,0,29.75000,42.87108,13.26713
-11.84880,4.27822,2.25000,5.55151,0,30.00000,42.87184,13.27001
16.36625,-5.92471,2.50000,5.84308,0,0.00000,42.78000,12.92500
16.13113,-5.83921,2.50000,5.84792,0,0.25000,42.78077,12.92787
15.89600,-5.75371,2.50000,5.85249,0,0.50000,42.78154,12.93074
15.66087,-5.66823,2.50000,5.85671,0,0.75000,42.78231,12.93361
15.42575,-5.58275,2.50000,5.86050,0,1.00000,42.78308,12.93648
15.19062,-5.49728,2.50000,5.86386,0,1.25000,42.78385,12.93936
14.95550,-5.41182,2.50000,5.86679,0,1.50000,42.78462,12.94223
14.72037,-5.32637,2.50000,5.86936,0,1.75000,42.78539,12.94510
14.48525,-5.24092,2.50000,5.87170,0,2.00000,42.78616,12.94797
14.25012,-5.15549,2.50000,5.87388,0,2.25000,42.78692,12.95084
14.01500,-5.07006,2.50000,5.87595,0,2.50000,42.78769,12.95371
13.77987,-4.98464,2.50000,5.87794,0,2.75000,42.78846,12.95658
13.54474,-4.89922,2.50000,5.87983,0,3.00000,42.78923,12.95946
13.30962,-4.81382,2.50000,5.88156,0,3.25000,42.79000,12.96233
13.07449,-4.72842,2.50000,5.88304,0,3.50000,42.79077,12.96520
12.83937,-4.64303,2.50000,5.88416,0,3.75000,42.79154,12.96807
12.60424,-4.55765,2.50000,5.88475,0,4.00000,42.79231,12.97094
12.36912,-4.47228,2.50000,5.88464,0,4.25000,42.79307,12.97381
12.13399,-4.38691,2.50000,5.88362,0,4.50000,42.79384,12.97669
11.89887,-4.30156,2.50000,5.88145,0,4.75000,42.79461,12.97956
11.66374,-4.21621,2.50000,5.87793,0,5.00000,42.79538,12.98243
11.42861,-4.13087,2.50000,5.87292,0,5.25000,42.79615,12.98530
11.19349,-4.04553,2.50000,5.86630,0,5.50000,42.79692,12.98818
10.95836,-3.96021,2.50000,5.85797,0,5.75000,42.79768,12.99105
10.72324,-3.87489,2.50000,5.84783,0,6.00000,42.79845,12.99392
10.48811,-3.78958,2.50000,5.83579,0,6.25000,42.79922,12.99679
10.25299,-3.70428,2.50000,5.82177,0,6.50000,42.79999,12.99967
10.01786,-3.61899,2.50000,5.80572,0,6.75000,42.80076,13.00254
9.78274,-3.53370,2.50000,5.78757,0,7.00000,42.80152,13.00541
9.54761,-3.44843,2.50000,5.76726,0,7.25000,42.80229,13.00828
9.31249,-3.36316,2.50000,5.74476,0,7.50000,42.80306,13.01116
9.07736,-3.27790,2.50000,5.72002,0,7.75000,42.80383,13.01403
8.84223,-3.19264,2.50000,5.69303,0,8.00000,42.80459,13.01690
8.60711,-3.10740,2.50000,5.66411,0,8.25000,42.80536,13.01978
8.37198,-3.02216,2.50000,5.63385,0,8.50000,42.80613,13.02265
8.13686,-2.93693,2.50000,5.60288,0,8.75000,42.80690,13.02552
7.90173,-2.85171,2.50000,5.57188,0,9.00000,42.80766,13.02840
7.66661,-2.76650,2.50000,5.54156,0,9.25000,42.80843,13.03127
7.43148,-2.68129,2.50000,5.51266,0,9.50000,42.80920,13.03414
7.19636,-2.59610,2.50000,5.48596,0,9.75000,42.80996,13.03702
6.96123,-2.51091,2.50000,5.46227,0,10.00000,42.81073,13.03989
6.72611,-2.42573,2.50000,5.44242,0,10.25000,42.81150,13.04276
6.49098,-2.34055,2.50000,5.42724,0,10.50000,42.81226,13.04564
6.25586,-2.25539,2.50000,5.41760,0,10.75000,42.81303,13.04851
6.02073,-2.17023,2.50000,5.41439,0,11.00000,42.81380,13.05139
5.78560,-2.08508,2.50000,5.41829,0,11.25000,42.81456,13.05426
5.55048,-1.99994,2.50000,5.42906,0,11.50000,42.81533,13.05713
5.31535,-1.91481,2.50000,5.44605,0,11.75000,42.81610,13.06001
5.08023,-1.82968,2.50000,5.46854,0,12.00000,42.81686,13.06288
4.84510,-1.74457,2.50000,5.49572,0,12.25000,42.81763,13.06576
4.60998,-1.65946,2.50000,5.52670,0,12.50000,42.81839,13.06863
4.37485,-1.57436,2.50000,5.56055,0,12.75000,42.81916,13.07150
4.13973,-1.48926,2.50000,5.59626,0,13.00000,42.81993,13.07438
3.90460,-1.40418,2.50000,5.63282,0,13.25000,42.82069,13.07725
3.66948,-1.31910,2.50000,5.66915,0,13.50000,42.82146,13.08013
3.43435,-1.23403,2.50000,5.70417,0,13.75000,42.82222,13.08300
3.19923,-1.14897,2.50000,5.73677,0,14.00000,42.82299,13.08588
2.96410,-1.06392,2.50000,5.76585,0,14.25000,42.82376,13.08875
2.72897,-0.97888,2.50000,5.79062,0,14.50000,42.82452,13.09163
2.49385,-0.89384,2.50000,5.81117,0,14.75000,42.82529,13.09450
2.25872,-0.80881,2.50000,5.82773,0,15.00000,42.82605,13.09738
2.02360,-0.72379,2.50000,5.84059,0,15.25000,42.82682,13.10025
1.78847,-0.63878,2.50000,5.85004,0,15.50000,42.82758,13.10313
1.55335,-0.55377,2.50000,5.85640,0,15.75000,42.82835,13.10600
1.31822,-0.46878,2.50000,5.86000,0,16.00000,42.82911,13.10888
1.08310,-0.38379,2.50000,5.86116,0,16.25000,42.82988,13.11175
0.84797,-0.29881,2.50000,5.86021,0,16.50000,42.83064,13.11463
0.61285,-0.21384,2.50000,5.85748,0,16.75000,42.83141,13.11750
0.37772,-0.12887,2.50000,5.85328,0,17.00000,42.83217,13.12038
0.14260,-0.04391,2.50000,5.84789,0,17.25000,42.83294,13.12326
-0.09253,0.04103,2.50000,5.84162,0,17.50000,42.83370,13.12613
-0.32765,0.12597,2.50000,5.83463,0,17.75000,42.83447,13.12901
-0.56278,0.21091,2.50000,5.82697,0,18.00000,42.83523,13.13188
-0.79790,0.29583,2.50000,5.81873,0,18.25000,42.83600,13.13476
-1.03303,0.38075,2.50000,5.81004,0,18.50000,42.83676,13.13764
-1.26816,0.46566,2.50000,5.80108,0,18.75000,42.83752,13.14051
-1.50328,0.55056,2.50000,5.79204,0,19.00000,42.83829,13.14339
-1.73841,0.63545,2.50000,5.78316,0,19.25000,42.83905,13.14626
-1.97353,0.72033,2.50000,5.77471,0,19.50000,42.83982,13.14914
-2.20866,0.80521,2.50000,5.76697,0,19.75000,42.84058,13.15202
-2.44378,0.89008,2.50000,5.76024,0,20.00000,42.84135,13.15489
-2.67891,0.97494,2.50000,5.75480,0,20.25000,42.84211,13.15777
-2.91403,1.05979,2.50000,5.75094,0,20.50000,42.84287,13.16065
-3.14916,1.14463,2.50000,5.74895,0,20.75000,42.84364,13.16352
-3.38428,1.22947,2.50000,5.74898,0,21.00000,42.84440,13.16640
-3.61941,1.31430,2.50000,5.75116,0,21.25000,42.84516,13.16928
-3.85453,1.39912,2.50000,5.75555,0,21.50000,42.84593,13.17215
-4.08966,1.48393,2.50000,5.76222,0,21.75000,42.84669,13.17503
-4.32478,1.56873,2.50000,5.77123,0,22.00000,42.84745,13.17791
-4.55991,1.65353,2.50000,5.78263,0,22.25000,42.84822,13.18078
