date-time, latitude, longitude, depth, RMS, Nphs, Gap, Dist, errH, errZ, Mamp, Mdur, expect_lat, expect_lon, expect_z, EllipsoidAz1, EllipsoidDip1, EllipsoidLen1, EllipsoidAz2, EllipsoidDip2, EllipsoidLen2, EllipsoidLen3, minHorUnc, maxHorUnc, azMaxHorUnc, pdfVolume, publicId
2016-10-20T12:26:34.165405, 42.8656, 13.0820, 2.9961, 0.0355633, 15, 104.0, 4.43611, 0.0971038, 0.17020676, -9.9, -9.9, 42.8655, 13.0820, 2.9814, 110.081, -2.5684, 0.0790881, 20.4401, 7.96184, 0.117753, 0.2124649, 0.0642073, 0.0971038, 18.7263, 0.004310012, 8593881
2016-10-20T12:30:10.129557, 42.7861, 13.1023, 8.4141, 0.0545282, 28, 54.0, 5.36848, 0.592201, 0.48891616, -9.9, -9.9, 42.7858, 13.1043, 8.4536, 196.419, 19.5046, 0.206232, 311.274, 49.8792, 0.524601, 0.8138475, 0.221004, 0.592201, 98.7446, 0.05602427, 8593901
2016-10-20T12:39:09.391329, 42.7588, 13.0410, 5.1406, 0.0293502, 15, 72.0, 10.2491, 0.355036, 1.4612474, -9.9, -9.9, 42.7589, 13.0409, 5.0125, 42.9513, 2.15353, 0.261654, 313.14, -5.01632, 0.410566, 1.818156, 0.216778, 0.355036, 128.076, 0.3900085, 8593961
2016-10-20T12:46:50.641568, 42.8736, 13.1473, 3.0273, 1.27962, 12, 91.0, 3.82473, 0.2218, 0.17540094, -9.9, -9.9, 42.8742, 13.1471, 3.0194, 80.0359, -8.17522, 0.0911553, 7.68276, 64.644, 0.20292, 0.2868407, 0.0767507, 0.2218, 168.157, 0.006350304, 8594101
2016-10-20T12:49:24.744838, 42.8306, 13.2027, 10.3047, 0.0382369, 7, 220.0, 3.12916, 1.17493, 0.6543578, -9.9, -9.9, 42.8308, 13.2015, 10.1368, 56.6141, 3.35838, 0.523844, 286.796, 84.764, 0.806995, 1.458054, 0.423842, 1.17493, 146.802, 0.08165513, 8594111
2016-10-20T13:01:17.414266, 42.8486, 13.2594, 0.1797, 0.0551608, 28, 87.0, 5.89657, 0.270259, 0.870078, -9.9, -9.9, 42.8492, 13.2580, 0.6266, 67.5589, 8.99009, 0.154624, 159.265, 10.656, 0.226865, 1.109835, 0.146911, 0.270259, 127.96, 0.04518284, 8594211
2016-10-20T13:06:13.097186, 42.7425, 13.1749, 8.6953, 0.0487753, 30, 67.0, 5.95873, 0.419094, 0.567268, -9.9, -9.9, 42.7428, 13.1742, 8.6802, 25.6522, -3.76671, 0.28139, 295.018, -9.54168, 0.512766, 0.7087221, 0.229649, 0.419094, 116.435, 0.1356704, 8594241
2016-10-20T13:07:12.474907, 42.8803, 13.2408, 2.9023, 0.0361084, 24, 80.0, 5.05378, 0.18848, 0.25880876, -9.9, -9.9, 42.8804, 13.2410, 2.9061, 233.264, 8.28299, 0.144794, 324.209, 6.46068, 0.232027, 0.3243476, 0.121556, 0.18848, 141.76, 0.01442914, 8594361
2016-10-20T13:08:17.031804, 42.8792, 13.1461, 3.0293, 0.0549225, 21, 45.0, 4.24661, 0.088143, 0.17089789, -9.9, -9.9, 42.8791, 13.1462, 3.0239, 251.61, 10.7626, 0.075681, 162.132, -2.74523, 0.108726, 0.2152203, 0.0681095, 0.088143, 157.858, 0.00330724, 8594311
2016-10-20T13:31:48.741078, 42.7856, 13.1230, 1.8242, 0.070158, 8, 290.0, 5.38363, 0.163145, 0.3166502, -9.9, -9.9, 42.7856, 13.1230, 1.8375, 343.577, -6.78536, 0.136933, 252.851, -6.07547, 0.198507, 0.3964078, 0.11573, 0.163145, 77.7538, 0.02297389, 8594471
